ad,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_featured_snippet,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_twitter_cards,n_videos,n_images,n_scholarly_articles,n_local_results,n_map_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
1,1,1,0,1.167,0,0,1,1,1,1,1,0,0,0,0,0,0,0.1398112231014261,0.2753325472075638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1609085621901962,0.0319021220060079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.888281036218677,7.19048837542922,1399
1,1,1,0,15.809,0,0,1,1,1,1,1,1,0,0,0,0,0,0.0164476930465731,0.3017427975552148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1984052316822043,0.0603169799403935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3.3178882338658484,3.9082759941412113,452
1,1,1,0,3.136,0,0,1,1,1,1,1,0,0,0,0,0,0,0.1407945923872159,0.3251928987469641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1164861263352462,0.0112783974896296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.2110709700799406,7.5077745967508225,1399
1,1,0,0,25.622,0,0,1,1,1,1,1,0,0,0,0,0,0,0.1791981242163881,0.2104666120286794,0.0,0.0,0.0,0.0,0.0,0.0113925630824508,0.0,0.1455360583577123,0.0679048864814402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,4.129309437257958,11.218534041744228,948
1,0,0,0,2.838,0,0,1,1,1,1,1,0,0,0,0,0,0,0.178839945398999,0.1222889086299914,0.0,0.0,0.0,0.0,0.0,0.034385630403224,0.0,0.2477791259506424,0.0496609104500249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.524417461620748,13.159257441777486,1086
1,0,0,0,4.527,0,0,1,1,1,1,1,1,0,0,0,0,0,0.1440814576401816,0.2729710219655563,0.0,0.0,0.0,0.0,0.0,0.0224703245170779,0.0,0.163680574024522,0.0497603708146306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.981988255761732,11.78591221819591,1589
1,1,0,0,27.602,0,0,1,1,1,1,1,1,0,0,0,0,0,0.1902097371785149,0.2484345546335015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1633534114792105,0.0496609104500249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.583157762128681,8.717215003671935,452
1,0,0,0,1.3170000000000002,0,0,1,1,1,1,1,1,0,0,0,0,0,0.1329398814194785,0.0725215799110645,0.0308494637719068,0.0,0.0,0.0,0.0,0.0,0.0,0.320211003574854,0.0325823960240648,0.0,0.0681783503356874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6232610530957788,11.926686526302252,440
1,1,1,0,8.463000000000001,0,0,1,1,1,1,1,1,0,0,0,0,0,0.1594470346227535,0.2800757695000623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163680574024522,0.0324517077989394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.37194185489549,4.618500935396734,1399
1,1,1,0,1.4640000000000002,0,0,1,1,1,1,1,0,0,0,0,0,0,0.1398112231014261,0.2753325472075638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1609085621901962,0.0319021220060079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.1544363533044189,2.547176975514125,1399
1,1,0,1,20.485000000000007,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.8982025261794236,0.0,0.0,0.0,0.0,0.0675321170247219,0.0342653567958544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.7786058919877945,6.9851282722913535,176
1,1,0,0,43.26300000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.3359143175074185,0.0,0.2586238872403561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.23012192126033,7.720340125542358,592
1,1,1,0,7.8210000000000015,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0327138354526681,0.0236816364353988,0.0532207597572346,0.0,0.0,0.7916702417929405,0.0,0.0342010879824275,0.0120067040767879,0.0,0.0,0.0,0.0,0.0,0.0363118425342782,0.0161938919682642,0.0,0.0,0.0,0.0,0,0,0,3.1542733016825424,7.6480512774393885,757
1,1,1,0,19.943,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0502069877381407,0.120672014942993,0.1371785656195728,0.0,0.0,0.1711256040421636,0.0,0.0371843371407883,0.0,0.0148537968739341,0.0,0.0,0.3966923936597218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.8927023732344472,7.808206017943676,752
1,1,0,1,19.06900000000001,0,0,1,1,1,1,0,0,0,0,0,0,0,0.0312033204169262,0.0329561301488785,0.0,0.0,0.1222943066755592,0.0,0.0,0.0,0.0,0.0,0.0156044161986075,0.0,0.0,0.0,0.5142181531558845,0.0,0.0,0.0,0.0,0.0,1,1,0,2.5856565528881434,11.487483823677886,354
1,0,0,0,300.0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.0229479845683117,0.0331415458294532,0.0,0.0,0.1045352755975344,0.0,0.0,0.0392831803467695,0.0,0.0,0.0,0.0,0.0,0.0,0.6906456476431202,0.0,0.0,0.0,0.0,0.0,1,1,0,2.1660778483393828,13.288953278043063,354
1,0,0,0,18.703,0,0,1,1,1,1,0,0,0,0,0,0,0,0.0312033204169262,0.0329561301488785,0.0,0.0,0.1222943066755592,0.0,0.0,0.0,0.0,0.0,0.0156044161986075,0.0,0.0,0.0,0.5142181531558845,0.0,0.0,0.0,0.0,0.0,1,0,1,2.94806397985249,3.3121840020018527,354
1,1,1,0,14.806,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0346384712814582,0.1721460432843217,0.0,0.0,0.0,0.0,0.0,0.0433638660963953,0.0,0.0,0.0765521841021593,0.0,0.0,0.0,0.6367151886728958,0.0,0.0,0.0,0.0,0.0,1,1,0,3.186559223391657,3.807950548754951,1532
1,1,1,0,26.922,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666629449055293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.569448904217737,11.102485377147126,1341
1,0,0,0,87.95400000000002,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.2053809897879026,0.0,0.0,0.0,0.1539512961508247,0.0,0.0,0.267973291437549,0.3282246661429694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.611172126125723,7.731411288820841,926
1,1,1,0,20.925,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.002183620126334,0.0,0.0,0.8671585711174037,0.0,0.0,0.0,0.0345676323241123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.317852003950804,7.53991655372044,1754
1,0,0,0,300.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3851469884641967,0.0,0.0,0.1522912125883789,0.0,0.0,0.0,0.0609218010738397,0.0,0.0,0.4016399978735847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.557707983335231,7.238169919645345,1334
1,0,0,0,87.04100000000003,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0119863965235558,0.0,0.0,0.0,0.0,0.0353256943441101,0.0,0.0,0.0,0.2178945730575592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0065732967318657,5.869226289171035,1409
1,0,0,0,50.477,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1451210987293886,0.0,0.0,0.0,0.0,0.0,0.37491673177351,0.0,0.0,0.0,0.4799621694971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0363942552728806,5.212917417782992,1453
1,1,0,1,95.749,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0613958454668996,0.4202905584676115,0.0,0.0,0.0,0.0305280528052805,0.0,0.0,0.0,0.0,0.1409920403805086,0.0,0.0342328350482106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.680747518574201,6.077227019540881,1354
1,1,1,0,1.511,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0511515296694271,0.0,0.0,0.0,0.0,0.0,0.0,0.4048490863048388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.87456758041537,4.552539155124694,621
1,0,0,0,1.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.648735644876325,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.8622179328766169,3.747266279813664,1150
1,1,0,1,6.4380000000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.648735644876325,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.173614711697086,6.134486387627991,1150
1,1,1,0,29.535,0,0,1,1,0,1,0,0,0,0,0,0,0,0.074838840850107,0.0002511571167162,0.0004245751258774,0.0,0.582941647829883,0.1058388049705189,0.0,0.0548240106203581,0.0,0.0,0.0170667240740075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.694627180770069,6.917273833464986,401
1,1,1,0,3.2510000000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0690757508833922,0.0,0.1186782243816253,0.0,0.0,0.0,0.0,0.0,0.5000828180212016,0.0,0.2417789310954063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.083433562949373,8.355279490495398,1191
1,0,0,0,23.425,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0667755485458398,0.0,0.0,0.0,0.1826600270069758,0.0,0.0,0.4823040259608558,0.2682603984863285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.568856411514206,10.824724889760066,477
1,1,1,0,23.81,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0112030913913929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4174766090766924,0.0319119978223624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.370611731858583,5.694553350337735,52
1,1,1,0,79.092,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0112030913913929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4174766090766924,0.0319119978223624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.794792317199832,9.189828841467486,52
1,0,0,0,4.134,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0305570549498002,0.0223469718233833,0.0,0.0,0.0,0.0,0.0,0.0,0.4931123825974306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.333348339246909,9.651487953865306,622
1,1,1,0,58.088,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0223469718233833,0.0,0.0,0.0,0.0,0.0,0.0952499190327108,0.0,0.3629385728165819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.308268909462343,6.654347088882368,217
1,0,0,0,1.7400000000000002,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0305570549498002,0.0566123286192377,0.0,0.0,0.0,0.0,0.0,0.0,0.4265734643204146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.353658363178046,7.88864877992992,1560
1,1,1,0,9.476,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0024994701871173,0.0,0.0,0.0,0.9975005298128826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.661199885007194,10.80249496459237,1009
1,0,0,0,13.526000000000002,1,0,1,1,0,0,0,0,0,0,0,0,0,0.1368949640069483,0.3285494307105305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.7114528378408302,4.697393789029709,826
1,1,0,0,41.423,0,0,1,1,1,1,1,1,0,0,0,0,0,0.034767634492981,0.1307546429505623,0.0,0.0,0.0,0.0,0.0,0.0308494637719068,0.0,0.2106548086145261,0.0993874792920043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3563504847468186,6.860873293082006,963
1,0,0,0,10.927,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.1453626634958381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854637336504162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.0485144589929605,10.923179047005911,971
1,1,1,0,2.234,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.222455286375354,0.6443885802123198,0.0319119978223624,0.0,0.0,0.0,0.0,0.0,0.0,0.0523113381262709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8237367502635473,2.137828367379563,1737
1,0,0,0,91.244,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0857843840569313,0.0,0.0,0.1016815403598381,0.0,0.0,0.7401073201526588,0.0724267554305717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.151465012378475,8.64756141148121,471
1,1,1,0,6.035,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0513882407839476,0.0,0.7591868875408307,0.0534764349043397,0.0,0.0,0.0,0.0,0.0,0.0,0.1359484367708819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.4147523898647933,11.007895314956576,1270
1,0,0,0,13.565,0,0,1,1,0,1,0,0,0,1,0,0,0,0.0596374131866148,0.0,0.7569706262589823,0.0752292474670034,0.0,0.0,0.0,0.0,0.0,0.0,0.1081627130873996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.228073397222243,6.0346078453169145,1228
1,0,0,0,3.254,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1183586407641134,0.0,0.8398826253734247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.2792657883613674,8.771409582704225,653
1,0,0,0,3.161,0,0,1,1,0,0,0,0,0,1,0,0,0,0.2268834600321066,0.0,0.0,0.0,0.565771967193659,0.035361138352562,0.0176836923999474,0.0,0.0,0.0969198768200585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7134398838277077,9.392333958327043,580
1,0,0,0,6.928999999999999,0,0,1,1,1,0,0,0,0,1,0,0,0,0.2141374425395356,0.053011072884443,0.0,0.0,0.5237214143224728,0.0345716846396253,0.016369365983405,0.0,0.0723409176327734,0.0737112954985689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.4963257267537324,5.1286375649781,1416
1,1,1,0,6.605,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0559780955278368,0.1809414012670861,0.0112030913913929,0.0,0.0,0.0667755485458398,0.0,0.0,0.3714793524730598,0.3136225107947843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,7.122043739448817,1538
1,1,1,0,16.979000000000006,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0236777086383601,0.2604605142752562,0.0,0.0,0.0120047126647144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.501927634122304,7.000965072700967,973
1,0,0,0,199.455,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7492886517424621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.2811571455804254,6.725940793605739,623
1,1,1,0,32.852000000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.1186542600329154,0.0,0.0,0.1720418196396169,0.0,0.0,0.6976094020340128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3.5354077104240367,5.3119145050540615,623
1,1,1,0,17.973000000000006,0,0,1,1,1,1,1,1,0,0,0,0,0,0.1649624847321584,0.6453382190426336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1896992962252079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.8414149131696336,10.57104576014476,623
1,0,0,0,5.035,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0122958502237738,0.0,0.2565257632917029,0.0,0.6896630503549923,0.0,0.0,0.0,0.0,0.0,0.0415153361295311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.124430078378177,6.961823868672529,626
1,0,0,0,3.152,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0319119978223624,0.0,0.0,0.0,0.0599223949743539,0.0112030913913929,0.0,0.0338814788721117,0.0,0.0,0.3093526331801516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.206600793992588,4.324596124995688,330
1,0,0,0,12.698,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3547319333109818,0.1248255051967447,0.0,0.0,0.0,0.0,0.0,0.0386966990764728,0.4817458624158006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.9593903106120063,3.728652899098216,794
1,1,1,0,6.073,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.2496449809177242,0.3723706399218959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3779843791603798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.503810180207233,2.9187432320258555,288
1,1,1,0,12.229,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.2496449809177242,0.3723706399218959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3779843791603798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.693207254232436,10.468784315986367,288
1,1,1,0,16.072000000000006,0,0,1,1,1,0,1,0,0,1,0,0,0,0.0977006861939076,0.0327191441114675,0.0003600234283901,0.0001665780041805,0.0001612045201746,0.0024126943186152,0.0119130140409137,0.0,0.0,0.0,0.1663308239163026,0.6766452264654838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.7847642981699146,5.857089941936803,1524
1,1,1,0,58.89100000000001,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0459651503850058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.550382231746912,8.603706060838281,1551
1,1,1,0,2.6710000000000003,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0380522637882972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619477362117028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.848563323520987,8.751051454637295,632
1,0,0,0,19.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4080157616323004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2791266328403325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.386466576974748,6.081433213669756,406
1,0,0,0,14.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0342653567958544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6528770376767786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.407755590599585,8.68413102316845,1497
1,0,0,0,4.191,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0884157722818477,0.0413380774615025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1564045730284647,0.680821278581428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.995582262302866,13.140441298641855,633
1,0,0,0,3.02,0,0,1,1,1,1,0,1,0,1,0,0,0,0.0510628062896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0752292474670034,0.8377559303689006,0.0,0.0,0.0,0.0,0.0,0.0,0.0359520158744475,0.0,1,1,0,1.2270055034365086,10.529396490989116,1462
1,0,0,0,3.475,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0510628062896484,0.0551276269504825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113400078169628,0.7018429993084997,0.0,0.0,0.0,0.0,0.0,0.0,0.0426144734072938,0.0,0,0,0,0.7742662318447373,12.493950217620656,1613
1,1,1,0,5.187,0,0,1,1,1,1,0,0,0,0,0,0,0,0.0271000936066034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1546472732985527,0.6299528039432603,0.0,0.0,0.0,0.0818959592058494,0.0,0.0,0.1064038699457343,0.0,1,1,0,3.062222014822824,7.038823891451659,1427
1,1,1,0,5.590000000000002,0,0,1,1,1,1,0,1,0,1,0,0,0,0.0529749556537685,0.0551276269504825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474399446799554,0.7444574727157934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.680314763537887,8.248898758204218,1103
1,0,0,0,1.5910000000000002,0,0,1,1,1,1,0,0,0,1,0,0,0,0.017022939779321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1699527975707284,0.7377950151829472,0.0,0.0,0.0,0.0,0.0,0.0,0.0752292474670034,0.0,1,1,0,2.1676813305292444,10.751201133642356,1462
1,0,0,0,2.995,0,0,1,1,1,1,0,1,0,1,0,0,0,0.0510628062896484,0.0551276269504825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113400078169628,0.7444574727157935,0.0,0.0,0.0,0.0,0.0,0.0,0.0359520158744475,0.0,0,0,0,2.450918887499739,10.6158716121516,1462
1,0,0,0,1.624,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0791982442303076,0.0,0.0641667523976085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1532526319399197,0.6671010367728589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.146048235173818,8.70300348880479,633
1,1,1,0,12.124,0,0,1,1,1,1,0,0,0,1,0,0,0,0.057851143257116,0.0,0.0,0.0,0.0,0.0370275314979,0.0,0.0330202986467568,0.0,0.0,0.1378033131124592,0.7342977134857678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8691991243403044,11.87407663464574,547
1,0,0,0,7.800000000000002,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0535405972935136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864967335510965,0.7837494167055532,0.0413380774615025,0.0,0.0,0.0,0.0,0.0,0.0348751749883341,0.0,1,1,0,1.918685762800442,10.669046971877728,1462
1,0,0,0,6.626,0,0,1,1,1,1,0,1,0,1,0,0,0,0.0487881478260343,0.0553713467775542,0.0,0.0,0.0,0.0383395843525211,0.0,0.0,0.0,0.0,0.1097521938963478,0.7477487271475424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.5451390378280787,8.048105622459126,1635
1,0,0,0,21.617,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0721505667298035,0.0426144734072937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474399446799554,0.7018429993084996,0.0,0.0,0.0,0.0,0.0,0.0,0.0359520158744475,0.0,1,1,0,3.302260633802132,3.5655812377694427,1356
1,0,0,0,4.0150000000000015,0,0,1,1,0,1,0,0,0,1,0,0,0,0.0721505667298035,0.0381708307026246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111812633414509,0.7784973392261209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.163775614574523,10.572267114564411,1462
1,0,0,0,4.434,0,0,1,1,0,1,0,0,0,1,0,0,0,0.0596374131866148,0.0,0.0,0.072210697212952,0.0,0.0,0.0,0.0,0.0,0.0,0.1303568744174859,0.7018429993084997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.27954399117301,9.44872021917763,1462
1,0,0,0,4.824000000000002,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0160066491767685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1694691966708883,0.7306800705626924,0.0320076442916591,0.0,0.0,0.0,0.0,0.0,0.0518364392979916,0.0,0,0,0,1.6582280766035324,10.49327122209643,1462
1,0,0,0,7.027,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0159069966062076,0.1666273346369091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0702975748994223,0.7073472231586992,0.0,0.0,0.0,0.0,0.0,0.0,0.0398208706987615,0.0,0,0,0,1.7850704810772584,11.259134969477715,1462
1,1,1,0,8.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3012364415016087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6987635584983912,0,0,0,1.2041727843286023,8.25034746016029,634
1,1,1,0,11.868,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0172574598433355,0.0,0.0762656588131305,0.0,0.0,0.0,0.0,0.0,0.4585753908988387,0.0558871041482519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.021415104157488,9.609409200767992,718
1,1,1,0,53.746,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368526034620322,0.0,0.0,0.0,0.0,0.0,0.0,0.0364068408089636,1,1,0,3.0160739712119056,5.94576086484898,634
1,0,0,0,28.876,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0437173626631533,0.0489019986451671,0.0,0.0,0.0,0.0338601535121641,0.0,0.0,0.394709751062797,0.0301957040063581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.6331829664226585,10.313571543827774,901
1,1,1,0,22.396,0,1,0,1,0,0,0,0,0,0,0,0,0,0.031929892018328,0.0,0.0671227316906446,0.0,0.0118395334679099,0.0151185021414762,0.0,0.0,0.1396231856195328,0.0,0.0,0.0,0.0,0.0,0.0,0.1072073226740147,0.0,0.0,0.0,0.0,0,0,0,3.0555565751996565,7.299191778020906,634
